GCoM_ID,signatory name,country code,Covenant Region,Year of adhesion,population adhesion year, signatory adhesion type , latitude , longitude ,area, NUTS3 , LAU1 , LAU2 , FUA_ID , CITY_ID/GREATER_CITY_ID , CITY or Greater City ,population in 2018, degree of urbanisation ,Heating Degree-Days (HDD),reference year HDD,"GDP per capita at NUTS3 [Euro per inhabitant]"," GHG emissions per capita in GCoM sectors_EDGAR [tCO2-eq/year] ",reference years in EDGAR,  Mitigation reduction target 2020 [%] ,  Mitigation reduction target 2030 [%] , reduction_type_id 
IT1697,Brentonico,it,Europe EU27,2014,3999.00, As an individual signatory , 45.82 , 10.95 ,62.00, ITH20 ,, IT022025 ,, NaN , Other ,3961.00, 3.00 ,3540.50,2008,33155.56, 5.20 ,2008, 22.00 , -   , absolute 
ES0435,"MATANZA DE ACENTEJO, LA",es,Europe EU27,2014,8944.00, As an individual signatory , 28.45 ,-16.46 ,14.00, ES709 ,, ES38025 ,, NaN , Other ,8956.00, 2.00 ,34.68,2008,19968.75, 4.72 ,2008, 39.00 , -   , absolute 
IT4457,Nocera Superiore,it,Europe EU27,2014,24253.00, As a group of signatories committing collectively (joint SEAP - option 2) , 40.75 , 14.68 ,14.00, ITF35 ,, IT065079 ,, NaN , Other ,24369.00, 2.00 ,1158.04,2010,16644.44, 4.04 ,2014, NaN , NaN , NaN 
HR0044,Čavle,hr,Europe EU27,2014,7220.00, As an individual signatory , 45.35 , 14.49 ,84.00, HR031 ,, HR00612 ,, NaN , Other ,7220.00, 2.00 ,2513.11,2012,11483.33, 2.77 ,2012, 21.00 , -   , absolute 
ES0087,ARGANDA DEL REY,es,Europe EU27,2014,56000.00, As an individual signatory , 40.30 ,-3.44 ,79.00, ES300 ,, ES28014 ,, NaN , Other ,54554.00, 2.00 ,1599.51,2014,29127.78, 3.55 ,2014, NaN , NaN , NaN 
IT1730,Castagnaro,it,Europe EU27,2014,3876.00, As an individual signatory , 45.07 , 11.24 ,34.00, ITH31 ,, IT023020 ,, NaN , Other ,3749.00, 3.00 ,2066.86,2012,30061.11, 4.53 ,2012, 20.00 , -   , absolute 
BE0415,Bernissart,be,Europe EU27,2016,11600.00,As a group of signatories committing collectively (joint SEAP - option 2), 50.47 , 3.65 ,43.00, BE321 ,, BE51009 ,, NaN , Other ,11874.00, 2.00 ,2467.56,2006,17694.74, 5.48 ,2016, NaN , NaN , NaN 
IT0641,Borgo San Dalmazzo,it,Europe EU27,2014,12635.00, As an individual signatory , 44.33 , 7.48 ,22.00, ITC16 ,, IT004025 ,, NaN , Other ,12492.00, 2.00 ,2293.46,2011,29100.00, 4.66 ,2011, 20.00 , -   , absolute 
ES1224,Sant llorenç de morunys,es,Europe EU27,2013,1000.00, As an individual signatory , 42.14 , 1.59 ,4.00, ES513 ,, ES25193 ,, NaN , Other ,934.00, 3.00 ,2510.73,2005,25988.89, 5.37 ,2005, 25.00 , -   , absolute 
ES1033,Bordils,es,Europe EU27,2014,1710.00, As an individual signatory , 42.04 , 2.92 ,7.00, ES512 ,, ES17025 ,, NaN , Other ,1701.00, 3.00 ,2028.17,2005,25461.11, 5.37 ,2005, 20.00 , -   , absolute 
IT0966,Pino Torinese,it,Europe EU27,2015,8529.00,As a group of signatories committing individually (joint SEAP - option 1), 45.04 , 7.77 ,22.00, ITC11 ,, IT001192 ,, NaN , Other ,8365.00, 2.00 ,2844.81,2000,29411.11, 5.29 ,2000, 34.00 , -   , absolute 
BE0128,Kruibeke,be,Europe EU27,2014,16307.00, As an individual signatory , 51.17 , 4.31 ,33.00, BE236 ,, BE46013 ,, NaN , Other ,16685.00, 2.00 ,2162.75,2011,28952.63, 5.97 ,2011, 40.00 , -   , absolute 
IT2584,Fiumedinisi,it,Europe EU27,2014,1533.00, As an individual signatory , 38.03 , 15.38 ,36.00, ITG13 ,, IT083021 ,, NaN , Other ,1375.00, 3.00 ,1054.18,2011,17038.89, 4.66 ,2011, 20.00 , -   , absolute 
IT1757,Baldissero Torinese,it,Europe EU27,2015,3783.00,As a group of signatories committing individually (joint SEAP - option 1), 45.07 , 7.81 ,15.00, ITC11 ,, IT001018 ,, NaN , Other ,3720.00, 3.00 ,2844.81,2000,29411.11, 5.29 ,2000, 35.00 , -   , absolute 
BE0250,Saint-Hubert,be,Europe EU27,2014,5652.00, As an individual signatory , 50.00 , 5.00 ,111.16, BE344 ,, BE84059 ,, NaN , Other ,5576.00, 2.00 ,2917.33,2006,23178.95, 7.14 ,2006, 30.00 , -   , absolute 
IT1922,SORGA,it,Europe EU27,2014,3144.00, As an individual signatory , 45.21 , 10.98 ,31.00, ITH31 ,, IT023084 ,, NaN , Other ,3019.00, 3.00 ,2302.14,2010,30061.11, 4.86 ,2010, 20.00 , -   , absolute 
IT4324,Mordano,it,Europe EU27,2013,4709.00,As a group of signatories committing collectively (joint SEAP - option 2), 44.24 , 11.48 ,21.00, ITH55 ,, IT037045 ,, NaN , Other ,4692.00, 3.00 ,2310.99,2010,36088.89, 4.27 ,2013, NaN , NaN , NaN 
PT0014,Vila Nova de Famalicão,pt,Europe EU27,2013,133832.00, As an individual signatory , 41.41 ,-8.52 ,201.00, PT119 , PT0312 ,,, NaN , Other ,133832.00, 2.00 ,1804.97,2008,12200.00, 3.73 ,2008, 20.00 , -   , absolute 
IT1244,Montelepre,it,Europe EU27,2014,6368.00, As an individual signatory , 38.09 , 13.17 ,9.00, ITG12 ,, IT082050 ,, NaN , Other ,6142.00, 2.00 ,1167.52,2011,17472.22, 4.66 ,2011, 20.00 , -   , absolute 
IT1100,COSTABISSARA,it,Europe EU27,2014,7367.00, As an individual signatory , 45.59 , 11.49 ,13.00, ITH32 ,, IT024035 ,, NaN , Other ,7658.00, 2.00 ,2656.16,2010,29744.44, 4.86 ,2010, 20.00 , -   , absolute 
IT2587,Sant'Alessio Siculo,it,Europe EU27,2014,1525.00, As an individual signatory , 37.55 , 15.20 ,6.00, ITG13 ,, IT083085 ,, NaN , Other ,1520.00, 3.00 ,1054.18,2011,17038.89, 4.66 ,2011, 28.00 , -   , absolute 
SI0016,Sempeter-Vrtojba,si,Europe EU27,2014,6451.00, As an individual signatory , 45.93 , 13.64 ,15.00, SI043 ,, SI183 ,, NaN , Other ,6168.00, 2.00 ,3132.08,2010,15557.89, 6.65 ,2010, 22.00 , -   , absolute 
SI0019,Pivka,si,Europe EU27,2014,5979.00, As an individual signatory , 45.68 , 14.20 ,223.00, SI038 ,, SI91 ,, NaN , Other ,6044.00, 2.00 ,2818.90,2011,12257.89, 6.73 ,2011, 21.00 , -   , absolute 
FI0010,Joensuu,fi,Europe EU27,2014,76577.00, As an individual signatory , 62.60 , 29.77 ,NaN, FI1D3 ,, FI167 ,, NaN , Other ,75848.00, 2.00 ,5693.19,2012,25350.00, 5.99 ,2012, 40.00 , -   , absolute 
IT0916,Due Carrare,it,Europe EU27,2014,9078.00, As an individual signatory , 45.29 , 11.82 ,26.00, ITH36 ,, IT028106 ,, NaN , Other ,9026.00, 2.00 ,2065.70,2010,30377.78, 4.86 ,2010, 20.00 , -   , absolute 
SI0010,TRŽIČ,si,Europe EU27,2014,15300.00, As an individual signatory , 46.36 , 14.31 ,155.37, SI042 ,, SI131 ,, NaN , Other ,14766.00, 2.00 ,2970.37,2006,14447.37, 6.62 ,2006, 20.00 , -   , absolute 
RO0004,Galati,ro,Europe EU27,2014,231204.00, As an individual signatory , 45.44 , 28.06 ,243.63, RO224 ,, RO75098 ,, RO503C1 , City or Greater city ,303069.00, 1.00 ,2985.30,2012,3883.33, 2.76 ,2012, 20.00 , -   , absolute 
IT0633,Raffadali,it,Europe EU27,2014,12808.00, As an individual signatory , 37.40 , 13.53 ,22.00, ITG14 ,, IT084030 ,, NaN , Other ,12650.00, 2.00 ,1027.39,2011,14311.11, 4.66 ,2011, 22.00 , -   , absolute 
ES1630,ACERED,es,Europe EU27,2014,243.00, As an individual signatory , 41.17 ,-1.60 ,30.00, ES243 ,, ES50002 ,, NaN , Other ,165.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
ES1756,ALBERITE DE SAN JUAN,es,Europe EU27,2013,99.00, As an individual signatory , 41.82 ,-1.47 ,11.00, ES243 ,, ES50010 ,, NaN , Other ,72.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
ES1780,Aldehuela de Liestos ,es,Europe EU27,2014,51.00, As an individual signatory , 41.06 ,-1.70 ,38.00, ES243 ,, ES50016 ,, NaN , Other ,49.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES1762,ALFORQUE,es,Europe EU27,2014,86.00, As an individual signatory , 41.33 ,-0.39 ,11.00, ES243 ,, ES50019 ,, NaN , Other ,62.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES0975,ATECA,es,Europe EU27,2014,2099.00, As an individual signatory , 41.33 ,-1.80 ,85.00, ES243 ,, ES50038 ,, NaN , Other ,1793.00, 3.00 ,1585.74,2011,23355.56, 3.97 ,2011, 23.00 , -   , absolute 
IT2026,Gussola,it,Europe EU27,2014,2853.00, As an individual signatory , 45.05 , 10.20 ,25.00, ITC4A ,, IT019052 ,, NaN , Other ,2692.00, 3.00 ,1971.97,2006,28422.22, 5.44 ,2006, 20.00 , -   , absolute 
ES1353,AZUARA,es,Europe EU27,2013,680.00, As an individual signatory , 41.26 ,-0.87 ,165.81, ES243 ,, ES50039 ,, NaN , Other ,543.00, 3.00 ,1472.96,2014,23355.56, 3.55 ,2014, 25.00 , -   , absolute 
ES1755,BADULES,es,Europe EU27,2014,100.00, As an individual signatory , 41.14 ,-1.25 ,20.00, ES243 ,, ES50040 ,, NaN , Other ,83.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 26.00 , -   , absolute 
ES1686,BIEL,es,Europe EU27,2014,168.00, As an individual signatory , 47.14 , 7.24 ,130.73, ES243 ,, ES50901 ,, NaN , Other ,140.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 26.00 , -   , absolute 
ES1198,BIOTA,es,Europe EU27,2014,1073.00, As an individual signatory , 43.63 , 7.10 ,128.80, ES243 ,, ES50051 ,, NaN , Other ,948.00, 3.00 ,1998.92,2008,23355.56, 4.72 ,2008, 25.00 , -   , absolute 
ES1252,BOQUIÑENI,es,Europe EU27,2014,956.00, As an individual signatory , 41.85 ,-1.25 ,19.00, ES243 ,, ES50053 ,, NaN , Other ,808.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 22.00 , -   , absolute 
ES1421,CABAÑAS DE EBRO,es,Europe EU27,2014,553.00, As an individual signatory , 41.79 ,-1.16 ,9.00, ES243 ,, ES50064 ,, NaN , Other ,498.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 26.00 , -   , absolute 
ES1770,CALCENA,es,Europe EU27,2014,65.00, As an individual signatory , 41.66 ,-1.72 ,65.00, ES243 ,, ES50069 ,, NaN , Other ,75.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
ES1577,CASTILISCAR,es,Europe EU27,2014,310.00, As an individual signatory , 42.38 ,-1.27 ,41.00, ES243 ,, ES50078 ,, NaN , Other ,265.00, 3.00 ,1585.74,2011,23355.56, 3.97 ,2011, 25.00 , -   , absolute 
IT2981,Santa Marina Salina,it,Europe EU27,2010,880.00, As an individual signatory , 38.56 , 14.87 ,8.00, ITG13 ,, IT083087 ,, NaN , Other ,891.00, 3.00 ,1054.18,2011,17038.89, 4.66 ,2011, 20.00 , -   , absolute 
ES1631,CODOS,es,Europe EU27,2014,241.00, As an individual signatory , 41.29 ,-1.37 ,63.00, ES243 ,, ES50086 ,, NaN , Other ,183.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
ES1789,Contamina,es,Europe EU27,2014,39.00, As an individual signatory , 41.31 ,-1.92 ,14.00, ES243 ,, ES50087 ,, NaN , Other ,37.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 22.00 , -   , absolute 
ES1520,COSUENDA,es,Europe EU27,2013,398.00, As an individual signatory , 41.37 ,-1.30 ,32.00, ES243 ,, ES50088 ,, NaN , Other ,367.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 27.00 , -   , absolute 
ES1673,CUBEL,es,Europe EU27,2014,187.00, As an individual signatory , 41.10 ,-1.63 ,59.00, ES243 ,, ES50090 ,, NaN , Other ,168.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES0271,EJEA DE LOS CABALLEROS,es,Europe EU27,2014,17180.00, As an individual signatory , 42.13 ,-1.14 ,609.92, ES243 ,, ES50095 ,, NaN , Other ,16605.00, 2.00 ,1585.74,2011,23355.56, 3.97 ,2011, 25.00 , -   , absolute 
IT2525,MONTAGNAREALE,it,Europe EU27,2010,1637.00, As an individual signatory , 38.08 , 14.56 ,16.00, ITG13 ,, IT083056 ,, NaN , Other ,1551.00, 3.00 ,1153.62,2013,17038.89, 4.27 ,2013, 20.00 , -   , absolute 
ES1744,"FRAGO, EL",es,Europe EU27,2014,109.00, As an individual signatory , 42.27 ,-0.93 ,34.00, ES243 ,, ES50109 ,, NaN , Other ,99.00, 3.00 ,1844.74,2009,23355.56, 4.21 ,2009, 24.00 , -   , absolute 
ES1473,"FRASNO, EL",es,Europe EU27,2014,452.00, As an individual signatory , 41.41 ,-1.50 ,49.00, ES243 ,, ES50110 ,, NaN , Other ,384.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 23.00 , -   , absolute 
PT0017,Barcelos,pt,Europe EU27,2014,120400.00, As an individual signatory , 41.30 ,-8.39 ,378.00, PT112 , PT0302 ,,, NaN , Other ,120400.00, 2.00 ,1377.79,2008,12194.44, 3.73 ,2008, 20.00 , -   , absolute 
ES0661,ÉPILA,es,Europe EU27,2014,4746.00, As an individual signatory , 41.60 ,-1.27 ,194.32, ES243 ,, ES50099 ,, NaN , Other ,4402.00, 3.00 ,2042.91,2013,23355.56, 3.47 ,2013, 22.00 , -   , absolute 
ES1494,FARLETE,es,Europe EU27,2014,428.00, As an individual signatory , 41.68 ,-0.51 ,104.11, ES243 ,, ES50104 ,, NaN , Other ,386.00, 3.00 ,1841.18,2012,23355.56, 3.92 ,2012, 22.00 , -   , absolute 
ES1679,FUENDETODOS,es,Europe EU27,2013,172.00, As an individual signatory , 41.68 ,-0.51 ,62.00, ES243 ,, ES50114 ,, NaN , Other ,121.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
ES0848,GALLUR,es,Europe EU27,2014,2822.00, As an individual signatory , 41.87 ,-1.31 ,42.00, ES243 ,, ES50118 ,, NaN , Other ,2628.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
IT0750,Villa Literno,it,Europe EU27,2014,10940.00, As an individual signatory , 41.00 , 14.04 ,61.00, ITF31 ,, IT061099 ,, NaN , Other ,12184.00, 2.00 ,1367.93,2009,15566.67, 4.85 ,2009, 20.00 , -   , absolute 
ES1136,SÁSTAGO,es,Europe EU27,2013,1266.00, As an individual signatory , 41.32 ,-0.35 ,300.98, ES243 ,, ES50240 ,, NaN , Other ,1170.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
IT2138,Montallegro,it,Europe EU27,2013,2528.00, As an individual signatory , 37.39 , 13.35 ,27.00, ITG14 ,, IT084024 ,, NaN , Other ,2500.00, 3.00 ,1027.39,2011,14311.11, 4.66 ,2011, 20.00 , -   , absolute 
AT0008,Weiz,at,Europe EU27,2014,11627.00, As an individual signatory , 47.21 , 15.63 ,18.00, AT224 ,, AT61766 ,, NaN , Other ,11627.00, 2.00 ,3106.39,1990,23211.11, 4.86 ,1990, 20.00 , 40.00 , per_capita 
BE0064,Kapellen,be,Europe EU27,2014,26529.00, As an individual signatory , 51.31 , 4.43 ,37.00, BE211 ,, BE11023 ,, NaN , Other ,27083.00, 2.00 ,2238.72,2011,40731.58, 5.97 ,2011, 20.00 , -   , absolute 
ES1165,GELSA,es,Europe EU27,2014,1173.00, As an individual signatory , 41.41 ,-0.46 ,72.00, ES243 ,, ES50119 ,, NaN , Other ,995.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 23.00 , -   , absolute 
ES1540,GOTOR,es,Europe EU27,2014,366.00, As an individual signatory , 41.55 ,-1.65 ,16.00, ES243 ,, ES50121 ,, NaN , Other ,306.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 26.00 , -   , absolute 
ES1546,JARABA,es,Europe EU27,2014,355.00, As an individual signatory , 41.19 ,-1.88 ,43.00, ES243 ,, ES50129 ,, NaN , Other ,280.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
ES1715,LAGATA,es,Europe EU27,2014,135.00, As an individual signatory , 38.77 , 0.09 ,24.00, ES243 ,, ES50133 ,, NaN , Other ,111.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 22.00 , -   , absolute 
IT3938,Racalmuto,it,Europe EU27,2013,8340.00, As an individual signatory , 37.41 , 13.73 ,68.00, ITG14 ,, IT084029 ,, NaN , Other ,8155.00, 2.00 ,1038.26,2013,14311.11, 4.27 ,2013, NaN , NaN , NaN 
ES1731,"PEDROSAS, LAS",es,Europe EU27,2014,116.00, As an individual signatory , 42.04 ,-0.88 ,18.00, ES243 ,, ES50205 ,, NaN , Other ,90.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES1722,LAYANA,es,Europe EU27,2014,127.00, As an individual signatory , 42.30 ,-1.25 ,4.00, ES243 ,, ES50135 ,, NaN , Other ,100.00, 3.00 ,1585.74,2011,23355.56, 3.97 ,2011, 24.00 , -   , absolute 
ES1266,LONGARES,es,Europe EU27,2013,907.00, As an individual signatory , 41.40 ,-1.17 ,46.00, ES243 ,, ES50143 ,, NaN , Other ,763.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 26.00 , -   , absolute 
ES1257,LUMPIAQUE,es,Europe EU27,2013,939.00, As an individual signatory , 41.63 ,-1.30 ,30.00, ES243 ,, ES50150 ,, NaN , Other ,827.00, 3.00 ,1841.18,2012,23355.56, 3.92 ,2012, 27.00 , -   , absolute 
IT0854,Città di Oppeano,it,Europe EU27,2010,9613.00, As an individual signatory , 45.31 , 11.18 ,49.00, ITH31 ,, IT023055 ,, NaN , Other ,10017.00, 2.00 ,1972.52,2011,30061.11, 4.66 ,2011, 25.00 , -   , absolute 
ES1286,LUNA,es,Europe EU27,2013,839.00, As an individual signatory , 43.11 ,-3.90 ,90.72, ES130 ,, ES39039 ,, NaN , Other ,601.00, 3.00 ,2257.95,2010,20172.22, 3.84 ,2010, 27.00 , -   , absolute 
ES0636,MARÍA DE HUERVA,es,Europe EU27,2013,5048.00, As an individual signatory , 41.54 ,-0.99 ,108.09, ES243 ,, ES50163 ,, NaN , Other ,5663.00, 2.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES1749,MARRACOS,es,Europe EU27,2014,106.00, As an individual signatory , 42.09 ,-0.78 ,17.00, ES243 ,, ES50902 ,, NaN , Other ,86.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES1784,Navardún,es,Europe EU27,2014,47.00, As an individual signatory , 42.51 ,-1.15 ,24.00, ES243 ,, ES50186 ,, NaN , Other ,40.00, 3.00 ,1841.18,2012,23355.56, 3.92 ,2012, 28.00 , -   , absolute 
IT1767,Salizzole,it,Europe EU27,2014,3749.00, As an individual signatory , 45.24 , 11.09 ,30.00, ITH31 ,, IT023068 ,, NaN , Other ,3804.00, 3.00 ,1972.52,2011,30061.11, 4.66 ,2011, 25.00 , -   , absolute 
ES1396,NOVILLAS,es,Europe EU27,2014,602.00, As an individual signatory , 41.93 ,-1.39 ,25.00, ES243 ,, ES50191 ,, NaN , Other ,540.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 21.00 , -   , absolute 
IT1661,Caltavuturo,it,Europe EU27,2012,4097.00, As an individual signatory , 37.82 , 13.89 ,97.00, ITG12 ,, IT082015 ,, NaN , Other ,3926.00, 3.00 ,1167.52,2011,17472.22, 4.66 ,2011, 21.00 , -   , absolute 
BE0160,Keerbergen,be,Europe EU27,2014,12876.00, As an individual signatory , 51.00 , 4.63 ,18.00, BE242 ,, BE24048 ,, NaN , Other ,12741.00, 2.00 ,2257.05,2011,29089.47, 5.97 ,2011, 20.00 , -   , absolute 
IT1322,Guanzate,it,Europe EU27,2014,5857.00, As an individual signatory , 45.00 , 9.00 ,6.00, ITC42 ,, IT013114 ,, NaN , Other ,5834.00, 2.00 ,2666.05,2005,27261.11, 5.48 ,2005, 33.00 , -   , absolute 
IT2254,Angiari,it,Europe EU27,2011,2204.00, As an individual signatory , 45.22 , 11.28 ,13.00, ITH31 ,, IT023003 ,, NaN , Other ,2292.00, 3.00 ,1972.52,2011,30061.11, 4.66 ,2011, 24.00 , -   , absolute 
ES1680,PARACUELLOS DE LA RIBERA,es,Europe EU27,2014,172.00, As an individual signatory , 41.42 ,-1.56 ,15.00, ES243 ,, ES50202 ,, NaN , Other ,158.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 23.00 , -   , absolute 
ES1720,PIEDRATAJADA,es,Europe EU27,2014,130.00, As an individual signatory , 42.12 ,-0.81 ,23.00, ES243 ,, ES50207 ,, NaN , Other ,97.00, 3.00 ,1472.96,2014,23355.56, 3.55 ,2014, 24.00 , -   , absolute 
ES1779,PLEITAS,es,Europe EU27,2014,52.00, As an individual signatory , 41.71 ,-1.20 ,2.00, ES243 ,, ES50212 ,, NaN , Other ,36.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 22.00 , -   , absolute 
ES1773,Puendeluna,es,Europe EU27,2014,63.00, As an individual signatory , 42.15 ,-0.76 ,10.00, ES243 ,, ES50220 ,, NaN , Other ,44.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 26.00 , -   , absolute 
ES1168,REMOLINOS,es,Europe EU27,2014,1153.00, As an individual signatory , 41.84 ,-1.18 ,19.00, ES243 ,, ES50223 ,, NaN , Other ,1081.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 22.00 , -   , absolute 
ES1318,SABIÑÁN,es,Europe EU27,2014,749.00, As an individual signatory , 41.84 ,-1.18 ,16.00, ES243 ,, ES50241 ,, NaN , Other ,691.00, 3.00 ,1585.74,2011,23355.56, 3.97 ,2011, 21.00 , -   , absolute 
ES1750,SEDILES,es,Europe EU27,2014,106.00, As an individual signatory , 41.35 ,-1.53 ,12.00, ES243 ,, ES50242 ,, NaN , Other ,95.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 21.00 , -   , absolute 
IT2757,Casalbuono,it,Europe EU27,2012,1208.00, As an individual signatory , 40.21 , 15.69 ,34.00, ITF35 ,, IT065026 ,, NaN , Other ,1168.00, 3.00 ,1222.82,2009,16644.44, 4.85 ,2009, 20.00 , -   , absolute 
ES1636,TOBED,es,Europe EU27,2014,230.00, As an individual signatory , 41.34 ,-1.40 ,38.00, ES243 ,, ES50255 ,, NaN , Other ,214.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 23.00 , -   , absolute 
ES1659,TORRALBA DE RIBOTA,es,Europe EU27,2014,205.00, As an individual signatory , 41.42 ,-1.68 ,33.00, ES243 ,, ES50257 ,, NaN , Other ,172.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 23.00 , -   , absolute 
ES1587,TORRELLAS,es,Europe EU27,2014,290.00, As an individual signatory , 41.90 ,-1.77 ,3.00, ES243 ,, ES50261 ,, NaN , Other ,250.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES1638,TOSOS,es,Europe EU27,2014,226.00, As an individual signatory , 41.32 ,-1.07 ,69.00, ES243 ,, ES50264 ,, NaN , Other ,180.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 23.00 , -   , absolute 
ES0403,PEGO,es,Europe EU27,2010,10052.00, As an individual signatory , 38.84 , 0.12 ,53.00, ES521 ,, ES03102 ,, NaN , Other ,10052.00, 2.00 ,999.81,2007,17261.11, 5.27 ,2007, 20.00 , -   , absolute 
ES1521,VERA DE MONCAYO,es,Europe EU27,2014,398.00, As an individual signatory , 41.82 ,-1.69 ,28.00, ES243 ,, ES50280 ,, NaN , Other ,360.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 22.00 , -   , absolute 
ES1289,VILLAFRANCA DE EBRO,es,Europe EU27,2013,837.00, As an individual signatory , 41.58 ,-0.65 ,64.00, ES243 ,, ES50285 ,, NaN , Other ,830.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
ES1637,VILLARREAL DE HUERVA,es,Europe EU27,2013,230.00, As an individual signatory , 41.19 ,-1.29 ,27.00, ES243 ,, ES50292 ,, NaN , Other ,274.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 25.00 , -   , absolute 
ES1754,ORÉS,es,Europe EU27,2014,103.00, As an individual signatory , 41.19 ,-1.29 ,54.00, ES243 ,, ES50197 ,, NaN , Other ,104.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 27.00 , -   , absolute 
ES1254,NOVALLAS,es,Europe EU27,2014,948.00, As an individual signatory , 41.95 ,-1.70 ,11.00, ES243 ,, ES50190 ,, NaN , Other ,850.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 26.00 , -   , absolute 
IT0293,Mola di Bari ,it,Europe EU27,2013,25910.00, As an individual signatory , 41.06 , 17.08 ,50.00, ITF47 ,, IT072028 ,, NaN , Other ,25393.00, 2.00 ,1342.23,2008,19594.44, 5.20 ,2008, 23.00 , -   , absolute 
ES1137,MORATA DE JALÓN,es,Europe EU27,2014,1266.00, As an individual signatory , 41.48 ,-1.48 ,46.00, ES243 ,, ES50175 ,, NaN , Other ,1097.00, 3.00 ,2087.06,2010,23355.56, 3.84 ,2010, 24.00 , -   , absolute 
IT2182,Cantiano,it,Europe EU27,2013,2420.00, As an individual signatory , 43.48 , 12.63 ,82.00, ITI31 ,, IT041008 ,, NaN , Other ,2206.00, 3.00 ,1845.19,2009,24555.56, 4.85 ,2009, 20.00 , -   , absolute 
IT1588,ROANA,it,Europe EU27,2013,4432.00, As an individual signatory , 45.51 , 11.28 ,78.00, ITH32 ,, IT024085 ,, NaN , Other ,4276.00, 3.00 ,2651.94,2003,29744.44, 5.56 ,2003, 24.00 , -   , absolute 
IT1107,San Filippo del Mela ,it,Europe EU27,2010,7300.00, As an individual signatory , 38.17 , 15.27 ,9.00, ITG13 ,, IT083077 ,, NaN , Other ,7006.00, 2.00 ,1054.18,2011,17038.89, 4.66 ,2011, 28.00 , -   , absolute 
ES0871,GURB,es,Europe EU27,2014,2570.00, As an individual signatory , 41.96 , 2.23 ,51.00, ES511 ,, ES08100 ,, NaN , Other ,2654.00, 3.00 ,2048.91,2005,25611.11, 5.37 ,2005, 21.00 , -   , absolute 
IT2917,MALFA,it,Europe EU27,2010,1002.00, As an individual signatory , 38.58 , 14.84 ,8.00, ITG13 ,, IT083043 ,, NaN , Other ,976.00, 3.00 ,1054.18,2011,17038.89, 4.66 ,2011, 20.00 , -   , absolute 
IT0983,Campogalliano,it,Europe EU27,2013,8404.00, As an individual signatory , 44.69 , 10.84 ,35.00, ITH54 ,, IT036003 ,, NaN , Other ,8808.00, 2.00 ,2266.50,1998,33622.22, 5.26 ,1998, 20.00 , -   , absolute 
